xh,yxsh,zym,xkmlm,pyfsm,xslbm,sznj,pyccm,ldfsm,xsdqztm,xsccm,szbh,rxny,sfyxj,sfygjxj,xqh,xz
201831116,000311,5290,,,001,2018,,,01,,数1803,201809,1,1,01,01
201716040,000317,5890,,,001,2017,,,01,,动1702,201709,1,1,01,01
201728133,000353,7808,,,001,2017,,,01,,电信1705,201709,1,1,01,01
201739052,000329,8101,,,001,2017,,,01,,微集1702,201709,1,1,02,01
201832003,000360,9301,,,001,2018,,,01,,光电类1801,201809,1,1,01,01
201796040,000317,5890,,,001,2017,,,01,,动1703,201709,1,1,01,01
201748056,000353,7807,,,001,2017,,,01,,电计1702,201709,1,1,01,01
201719159,000353,7808,,,001,2017,,,01,,电信1703,201709,1,1,01,01
201842279,000914,980100,,,001,2018,,,01,,石化1804,201809,1,1,03,01
201766140,000317,5890,,,001,2017,,,01,,动1702,201709,1,1,01,01
201706058,000312,530502,,,001,2017,,,01,,物1702,201709,1,1,01,01
201769154,000329,8102,,,001,2017,,,01,,微电1701,201709,1,1,02,01
201812052,000363,981001,,,001,2018,,,07,,过控国1803,201809,0,0,03,01
201736051,000316,5790,,,001,2017,,,01,,材1701,201709,1,1,01,01
201708074,000353,7803,,,001,2017,,,01,,电计日1701,201709,1,1,01,02
201709992,000356,9110,,,004,2017,3,,01,,管经1705,,1,0,01,01
201842172,000914,980100,,,001,2018,,,01,,石化1809,201809,1,1,03,01
201719083,000353,7808,,,007,2017,,,01,,电信1701,,1,0,01,
201728083,000353,7808,,,001,2017,,,01,,电信1704,201709,1,1,01,01
201820002,000328,8001,,,001,2018,,,01,,民族1801,201809,1,1,01,03
201812081,000911,980601,,,001,2018,,,01,,海技1804,201809,1,1,03,01
201746155,000316,5790,,,001,2017,,,01,,材1701,201709,1,1,01,01
201736060,000316,5710,,,001,2017,,,01,,材日1701,201709,1,1,01,02
201810014,000357,6390,,,001,2018,,,01,,人传类1802,201809,1,1,01,01
201852056,000363,981001,,,001,2018,,,01,,过控国1802,201809,0,1,03,01
201747015,000351,7901,,,001,2017,,,01,,运船1704,201709,1,1,01,01
201820110,000357,6308,,,001,2018,,,01,,人哲1801,201809,1,1,01,01
201812184,000911,980601,,,001,2018,,,01,,海技1802,201809,1,1,03,01
201707118,000351,7901,,,001,2017,,,01,,运船1703,201709,1,1,01,01
201800035,000356,9101,,,001,2018,,,01,,管经1801,201809,1,1,01,01
201539271,000310,6403,08,,006,2015,,,07,,双外英1501,,0,0,01,03
201559178,000356,9111,08,,006,2015,,,07,,双管信1502,,0,0,01,03
201549375,000310,6403,08,,006,2015,,,07,,双外英1504,,0,0,01,03
201529175,000356,9111,08,,006,2015,,,07,,双管信1501,,0,0,01,03
201439272,000356,9111,,,006,2014,,,07,,管信双1402,,0,0,01,03
201489277,000356,9111,,,006,2014,,,07,,管信双1401,,0,0,01,03
201429961,000357,630101,,,005,2013,,,07,,人广1301,201503,0,0,01,01
201599277,000310,6403,08,,006,2015,,,07,,双外英1503,,0,0,01,03
201489479,000310,6403,,,006,2014,,,07,,外英双1403,,0,0,01,03
201459573,000310,6403,,,006,2014,,,07,,外英双1404,,0,0,01,03
201536016,000353,7807,08,,001,2015,,,01,,电计1504,201509,1,1,01,01
201524079,000340,7602,08,,001,2015,,,01,,生工1501,201509,1,1,01,01
201514096,000301,5029,08,,001,2015,,,01,,化高1501,201509,1,1,01,01
201525012,000352,6110,08,,001,2015,,,01,,土木1503,201509,1,1,01,01
201565016,000352,6110,08,,001,2015,,,01,,土木1502,201509,1,1,01,01
201535020,000352,6103,08,,001,2015,,,01,,土海1501,201509,1,1,01,01
201595022,000352,6101,08,,001,2015,,,01,,土水1502,201509,1,1,01,01
201505032,000352,6112,12,,001,2015,,,01,,土管1501,201509,1,1,01,01
201535046,000352,6131,08,,001,2015,,,01,,土交1501,201509,1,1,01,01
201545050,000352,6102,08,,001,2015,,,01,,土环1502,201509,1,1,01,01
201515178,000307,6201,08,,001,2015,,,01,,建1501,201509,1,1,01,02
201525276,000307,6209,08,,001,2015,,,01,,建规1501,201509,1,1,01,02
201505285,000307,6205,08,,001,2015,,,01,,建雕1501,201509,1,1,01,01
201418125,000353,7806,,,001,2014,,,07,,电自1401,201409,0,0,01,01
201468036,000353,7809,,,001,2014,,,07,,电通1402,201409,0,0,01,01
201409081,000351,7902,,,007,2014,,,07,,运力1401,,0,0,01,01
201539177,000356,9111,08,,006,2015,,,07,,双管信1501,,0,0,01,03
201519373,000310,6403,08,,006,2015,,,07,,双外英1503,,0,0,01,03
201519078,000357,6321,08,,006,2015,,,07,,双人管1501,,0,0,01,03
201599276,000310,6403,08,,006,2015,,,07,,双外英1503,,0,0,01,03
201439273,000356,9111,,,006,2014,,,07,,管信双1402,,0,0,01,03
201429476,000310,6403,,,006,2014,,,07,,外英双1401,,0,0,01,03
201409966,000301,5090,,,005,2014,,,07,,化1401,201409,0,0,01,01
201409175,000357,6321,,,006,2014,,,07,,人管双1401,,0,0,01,03
201489478,000310,6403,,,006,2014,,,07,,外英双1403,,0,0,01,03
201516015,000305,5610,08,,001,2015,,,01,,机制1501,201509,1,1,01,01
201576013,000305,5620,08,,001,2015,,,01,,机测1501,201509,1,1,01,01
201514084,000301,5028,08,,001,2015,,,01,,化药1501,201509,1,1,01,01
201544098,000301,5029,08,,001,2015,,,01,,化高1501,201509,1,1,01,01
201555012,000352,6110,08,,001,2015,,,01,,土木1502,201509,1,1,01,01
201535021,000352,6107,08,,001,2015,,,01,,土港1502,201509,1,1,01,01
201595023,000352,6191,08,,001,2015,,,03,,土水类1505,201509,0,0,01,01
201505033,000352,6112,12,,001,2015,,,01,,土管1501,201509,1,1,01,01
201535047,000352,6131,08,,001,2015,,,03,,土交1501,201509,0,0,01,01
201535054,000352,6102,08,,001,2015,,,01,,土环1501,201509,1,1,01,01
201515171,000307,6201,08,,001,2015,,,01,,建1502,201509,1,1,01,02
201515272,000307,6201,08,,001,2015,,,01,,建1502,201509,1,1,01,02
201555180,000307,6211,08,,001,2015,,,01,,建环1501,201509,1,1,01,01
201506012,000305,5610,08,,001,2015,,,01,,机制1501,201509,1,1,01,01
201438030,000353,7808,,,001,2014,,,07,,电子1404,201409,0,0,01,01
201488039,000353,7802,,,001,2014,,,07,,电英1401,201409,0,0,01,01
201458137,000353,7808,,,001,2014,,,07,,电子1402,201409,0,0,01,01
201438052,000353,7807,,,001,2014,,,07,,电计1403,201409,0,0,01,01
201408062,000353,7801,,,001,2014,,,07,,电医1401,201409,0,0,01,01
201417017,000351,7901,,,001,2014,,,01,,运船1401,201409,1,1,01,01
201477019,000351,7901,,,001,2014,,,07,,运船1404,201409,0,0,01,01
201437024,000351,7902,,,001,2014,,,07,,运力1401,201409,0,0,01,01
201407032,000351,7903,,,001,2014,,,07,,运英1403,201409,0,0,01,01
201467030,000351,7903,,,001,2014,,,07,,运英1402,201409,0,0,01,01
201437046,000351,7905,,,001,2014,,,07,,运航1402,201409,0,0,01,01
201418018,000353,7891,,,001,2014,,,07,,电气1401,201409,0,0,01,01
201488013,000353,7891,,,001,2014,,,07,,电气1402,201409,0,0,01,01
201428028,000353,7806,,,001,2014,,,07,,电自1402,201409,0,0,01,01
201739045,000300,70104,,,001,2017,,,01,,国际软1706,201709,1,1,02,01
201840088,000310,6405,,,001,2018,,,01,,外英类1801,201809,1,1,01,01
201778022,000353,7806,,,001,2017,,,01,,电自1702,201709,1,1,01,01
201709145,000300,70104,,,001,2017,,,01,,国际软1702,201709,1,1,02,01
201851011,000311,5290,,,001,2018,,,01,,数1804,201809,1,1,01,01
201536116,000305,5620,08,,001,2015,,,01,,机测1501,201509,1,1,01,01
201729147,000300,70104,,,001,2017,,,01,,国际软1705,201709,1,1,02,01
201871013,000311,5290,,,001,2018,,,01,,数1805,201809,1,1,01,01
201706032,000305,5625,,,001,2017,,,01,,机日1701,201709,1,1,01,02
201768032,000353,7808,,,001,2017,,,01,,电信1702,201709,1,1,01,01
201779148,000300,70104,,,001,2017,,,01,,国际软1707,201709,1,1,02,01
201841117,000311,5290,,,001,2018,,,01,,数1803,201809,1,1,01,01
201716048,000317,5890,,,001,2017,,,01,,动1701,201709,1,1,01,01
201738130,000353,7808,,,001,2017,,,01,,电信1701,201709,1,1,01,01
201749053,000329,8101,,,001,2017,,,01,,微集1702,201709,1,1,02,01
201842002,000360,9301,,,001,2018,,,01,,光电类1802,201809,1,1,01,01
201796048,000317,5890,,,001,2017,,,01,,动1704,201709,1,1,01,01
201758051,000353,7807,,,001,2017,,,01,,电计1703,201709,1,1,01,01
201729150,000329,8102,,,001,2017,,,01,,微电1702,201709,1,1,02,01
201852276,000914,980100,,,001,2018,,,01,,石化1805,201809,1,1,03,01
201766148,000317,5890,,,001,2017,,,01,,动1701,201709,1,1,01,01
201738062,000353,7801,,,001,2017,,,01,,电医1702,201709,1,1,01,01
201862035,000363,981002,,,001,2018,,,01,,应化国1803,201809,1,1,03,01
201726056,000316,5790,,,001,2017,,,01,,材1702,201709,1,1,01,01
201708081,000353,7808,,,001,2017,,,01,,电信1702,201709,1,1,01,01
201739089,000317,5890,,,007,2017,,,01,,动1702,,1,0,01,
201832173,000914,980100,,,001,2018,,,01,,石化1802,201809,1,1,03,01
201881012,000311,5203,,,001,2018,,,01,,数华1801,201809,1,1,01,01
201718086,000353,7814,,,001,2017,,,01,,电创1701,201709,1,1,01,01
201739108,000362,9201,,,001,2017,,,01,,应物1701,201709,1,1,01,01
201802086,000911,980601,,,001,2018,,,01,,海技1804,201809,1,1,03,01
201862084,000911,980601,,,001,2018,,,01,,海技1801,201809,1,1,03,01
201726063,000316,5710,,,001,2017,,,01,,材日1701,201709,1,1,01,02
201800017,000357,6390,,,001,2018,,,01,,人传类1802,201809,1,1,01,01
201842059,000363,981001,,,001,2018,,,01,,过控国1802,201809,1,1,03,01
201737018,000351,7901,,,001,2017,,,01,,运船1701,201709,1,1,01,01
201810119,000357,6308,,,001,2018,,,01,,人哲1801,201809,1,1,01,01
201802187,000911,980601,,,001,2018,,,01,,海技1801,201809,1,1,03,01
201707110,000351,7901,,,001,2017,,,01,,运船1701,201709,1,1,01,01
201840026,000357,6302,,,001,2018,,,01,,人管1801,201809,1,1,01,01
201832010,000312,530503,,,001,2018,,,01,,物应1801,201809,1,1,01,01
201767022,000351,7902,,,001,2017,,,01,,运力1702,201709,1,1,01,01
201479085,000308,7003,,,007,2014,,,07,,软件1417,,0,0,02,01
201409088,000356,9108,,,007,2014,,,07,,管工1401,,0,0,01,01
201569179,000356,9111,08,,006,2015,,,07,,双管信1502,,0,0,01,03
201539060,000340,7601,08,,005,2015,,,07,,生1501,201509,0,0,01,01
201569276,000310,6403,08,,006,2015,,,07,,双外英1502,,0,0,01,03
201449273,000356,9111,,,006,2014,,,07,,管信双1402,,0,0,01,03
201499270,000356,9111,,,006,2014,,,07,,管信双1401,,0,0,01,03
201509968,000305,5610,,,005,2013,,,07,,机制1304,201509,0,0,01,01
201509371,000310,6403,08,,006,2015,,,07,,双外英1503,,0,0,01,03
201499472,000310,6403,,,006,2014,,,07,,外英双1403,,0,0,01,03
201419065,000356,9101,,,005,2014,,,07,,管经1402,201409,0,0,01,01
201546017,000305,5610,08,,001,2015,,,01,,机制1502,201509,1,1,01,01
201534072,000340,7602,08,,001,2015,,,01,,生工1501,201509,1,1,01,01
201524093,000301,5029,08,,001,2015,,,01,,化高1502,201509,1,1,01,01
201535011,000352,6110,08,,001,2015,,,01,,土木1503,201509,1,1,01,01
201525027,000352,6101,08,,001,2015,,,01,,土水1501,201509,1,1,01,01
201585029,000352,6107,08,,001,2015,,,01,,土港1502,201509,1,1,01,01
201545124,000352,6101,08,,001,2015,,,01,,土水1501,201509,1,1,01,01
201525045,000352,6131,08,,001,2015,,,01,,土交1502,201509,1,1,01,01
201535055,000352,6102,08,,001,2015,,,01,,土环1502,201509,1,1,01,01
201515170,000307,6201,08,,001,2015,,,01,,建1502,201509,1,1,01,02
201515273,000307,6209,08,,001,2015,,,01,,建规1501,201509,1,1,01,02
201545182,000307,6211,08,,001,2015,,,01,,建环1501,201509,1,1,01,01
201408126,000353,7806,,,001,2014,,,07,,电自1402,201409,0,0,01,01
201458033,000353,7808,,,001,2014,,,07,,电子1401,201409,0,0,01,01
201418046,000353,7805,,,001,2014,,,07,,电集1401,201409,0,0,01,01
201428054,000353,7807,,,001,2014,,,07,,电计1401,201409,0,0,01,01
201498028,000353,7806,,,001,2014,,,01,,电自1404,201409,1,1,01,01
201426074,000305,5610,,,001,2014,,,07,,机制1408,201409,0,0,01,01
201467017,000351,7901,,,001,2014,,,07,,运船1401,201409,0,0,01,01
201407024,000351,7902,,,001,2014,,,07,,运力1401,201409,0,0,01,01
201477029,000351,7902,,,001,2014,,,07,,运力1401,201409,0,0,01,01
201467031,000351,7903,,,001,2014,,,07,,运英1401,201409,0,0,01,01
201437047,000353,7808,,,001,2014,,,07,,电子1403,201409,0,0,01,01
201418011,000353,7891,,,001,2014,,,07,,电气1401,201409,0,0,01,01
201478013,000353,7891,,,001,2014,,,07,,电气1401,201409,0,0,01,01
201428021,000353,7806,,,001,2014,,,07,,电自1401,201409,0,0,01,01
201498020,000353,7806,,,001,2014,,,07,,电自1401,201409,0,0,01,01
201820083,000310,6405,,,001,2018,,,01,,外英类1803,201809,1,1,01,01
201748026,000353,7806,,,001,2017,,,01,,电自1704,201709,1,1,01,01
201779048,000300,70104,,,001,2017,,,01,,国际软1702,201709,1,1,02,01
201821015,000311,5290,,,001,2018,,,01,,数1801,201809,1,1,01,01
201526110,000305,5610,08,,001,2015,,,01,,机制1501,201509,1,1,01,01
201718032,000353,7808,,,001,2017,,,01,,电信1704,201709,1,1,01,01
201759147,000300,70104,,,001,2017,,,01,,国际软1706,201709,1,1,02,01
201811119,000311,5290,,,001,2018,,,01,,数1803,201809,1,1,01,01
201716034,000305,5625,,,001,2017,,,01,,机日1702,201709,1,1,01,02
201768033,000353,7802,,,001,2017,,,01,,电英1701,201709,1,1,01,01
201789144,000300,70104,,,001,2017,,,01,,国际软1707,201709,1,1,02,01
201851115,000311,5290,,,001,2018,,,01,,数1806,201809,1,1,01,01
201726040,000317,5890,,,001,2017,,,01,,动1706,201709,1,1,01,01
201738139,000353,7808,,,001,2017,,,01,,电信1704,201709,1,1,01,01
201749052,000329,8101,,,001,2017,,,01,,微集1701,201709,1,1,02,01
201842003,000360,9301,,,001,2018,,,01,,光电类1801,201809,1,1,01,01
201796049,000317,5890,,,001,2017,,,01,,动1702,201709,1,1,01,01
201768051,000353,7807,,,001,2017,,,01,,电计1702,201709,1,1,01,01
201739152,000329,8102,,,001,2017,,,01,,微电1701,201709,1,1,02,01
201872271,000914,980100,,,001,2018,,,01,,石化1802,201809,1,1,03,01
201736146,000317,5890,,,001,2017,,,01,,动1705,201709,1,1,01,01
201728064,000353,7801,,,001,2017,,,01,,电医1701,201709,1,1,01,01
201709962,000352,6115,,,005,2016,,,07,,国际土1601,201708,0,0,01,03
201882032,000363,981002,,,001,2018,,,01,,应化国1803,201809,1,1,03,01
201736058,000316,5790,,,001,2017,,,01,,材1702,201709,1,1,01,01
201768060,000353,7801,,,001,2017,,,01,,电医1701,201709,1,1,01,01
201739080,000352,6191,,,007,2017,,,01,,土水类1704,,1,0,01,
201812178,000914,980100,,,001,2018,,,01,,石化1804,201809,1,1,03,01
201786059,000316,5790,,,001,2017,,,01,,材1705,201709,1,1,01,01
201746154,000316,5790,,,001,2017,,,01,,材1706,201709,1,1,01,01
201739101,000362,9201,,,001,2017,,,01,,应物1701,201709,1,1,01,01
201870000,000328,8001,,,001,2018,,,01,,民族1802,201809,1,1,01,03
201852084,000911,980601,,,001,2018,,,01,,海技1802,201809,1,1,03,01
201729205,000362,9202,,,001,2017,,,01,,工力1701,201709,1,1,01,01
201822056,000363,981001,,,001,2018,,,01,,过控国1801,201809,1,1,03,01
201717017,000351,7901,,,001,2017,,,01,,运船1703,201709,1,1,01,01
201810110,000357,6308,,,001,2018,,,01,,人哲1801,201809,1,1,01,01
201892080,000911,980601,,,001,2018,,,01,,海技1804,201809,1,1,03,01
201797017,000351,7901,,,001,2017,,,01,,运船1702,201709,1,1,01,01
201810024,000357,6302,,,001,2018,,,01,,人管1802,201809,1,1,01,01
201810033,000356,9101,,,001,2018,,,01,,管经1803,201809,1,1,01,01
201812022,000312,530501,,,001,2018,,,01,,物大珩1801,201809,1,1,01,01
201429089,000352,6112,,,007,2014,,,07,,土管1401,,0,0,01,01
201519371,000310,6403,08,,006,2015,,,07,,双外英1503,,0,0,01,03
201509079,000357,6321,08,,006,2015,,,07,,双人管1501,,0,0,01,03
201549277,000310,6403,08,,006,2015,,,07,,双外英1502,,0,0,01,03
201459475,000310,6403,,,006,2014,,,07,,外英双1402,,0,0,01,03
201429474,000310,6403,,,006,2014,,,07,,外英双1401,,0,0,01,03
201609997,000356,9110,,,004,2016,,,07,,管经1604,,0,0,,01
201409083,000351,7902,,,007,2014,,,07,,运力1401,,0,0,01,01
201479477,000310,6403,,,006,2014,,,07,,外英双1402,,0,0,01,03
201419574,000310,6403,,,006,2014,,,07,,外英双1403,,0,0,01,03
201536015,000305,5610,08,,001,2015,,,01,,机制1506,201509,1,1,01,01
201544070,000340,7602,08,,001,2015,,,01,,生工1501,201509,1,1,01,01
201514095,000301,5029,08,,001,2015,,,01,,化高1501,201509,1,1,01,01
201515014,000352,6110,08,,001,2015,,,01,,土木1501,201509,1,1,01,01
201575016,000352,6110,08,,001,2015,,,01,,土木1502,201509,1,1,01,01
201545026,000352,6107,08,,001,2015,,,01,,土港1501,201509,1,1,01,01
201505123,000352,6107,08,,001,2015,,,01,,土港1502,201509,1,1,01,01
201525033,000352,6112,12,,001,2015,,,01,,土管1501,201509,1,1,01,01
201515050,000352,6102,08,,001,2015,,,01,,土环1501,201509,1,1,01,01
201525060,000352,6115,08,,001,2015,,,01,,国际土1501,201509,1,1,01,01
201545178,000307,6201,08,,001,2015,,,01,,建1501,201509,1,1,01,02
201545189,000307,6211,08,,001,2015,,,01,,建环1501,201509,1,1,01,01
201535092,000356,9109,08,,001,2015,,,01,,经金1501,201509,1,1,01,01
201458038,000353,7809,,,001,2014,,,07,,电通1402,201409,0,0,01,01
201428134,000353,7808,,,001,2014,,,07,,电子1402,201409,0,0,01,01
201428048,000353,7805,,,001,2014,,,07,,电集1402,201409,0,0,01,01
201438050,000353,7807,,,001,2014,,,01,,电计1403,201409,1,1,01,01
201408068,000353,7801,,,001,2014,,,07,,电医1401,201409,0,0,01,01
201407016,000351,7901,,,001,2014,,,07,,运船1404,201409,0,0,01,01
201467014,000351,7901,,,001,2014,,,07,,运船1402,201409,0,0,01,01
201407027,000351,7902,08,,001,2015,,,01,,运力1501,201409,1,1,01,01
201477022,000351,7902,,,001,2014,,,07,,运力1402,201409,0,0,01,01
201477031,000351,7903,,,001,2014,,,07,,运英1402,201409,0,0,01,01
201417059,000351,7909,,,001,2014,,,07,,运创1401,201409,0,0,01,01
201448015,000353,7891,,,001,2014,,,07,,电气1401,201409,0,0,01,01
201408110,000353,7891,,,001,2014,,,07,,电气1401,201409,0,0,01,01
201468026,000353,7806,,,001,2014,,,07,,电自1403,201409,0,0,01,01
201749042,000300,70104,,,001,2017,,,01,,国际软1706,201709,1,1,02,01
201840082,000310,6405,,,001,2018,,,01,,外英类1803,201809,1,1,01,01
201778028,000353,7806,,,001,2017,,,01,,电自1702,201709,1,1,01,01
201719140,000300,70104,,,001,2017,,,01,,国际软1707,201709,1,1,02,01
201576019,000305,5610,08,,001,2015,,,01,,机制1503,201509,1,1,01,01
201536114,000305,5610,08,,001,2015,,,01,,机制1501,201509,1,1,01,01
201428075,000353,7803,,,001,2014,,,01,,电计日1402,201409,1,1,01,02
201861012,000311,5290,,,001,2018,,,01,,数1806,201809,1,1,01,01
201811112,000311,5290,,,001,2018,,,01,,数1804,201809,1,1,01,01
201756033,000305,5625,,,001,2017,,,01,,机日1701,201709,1,1,01,02
201798039,000353,7808,,,001,2017,,,01,,电信1703,201709,1,1,01,01
201709055,000329,8101,,,001,2017,,,01,,微集1701,201709,1,1,02,01
201802004,000360,9301,,,001,2018,,,01,,光电类1801,201809,1,1,01,01
201408045,000353,7805,,,001,2014,,,07,,电集1402,201409,0,0,01,01
201418055,000353,7807,,,001,2014,,,07,,电计1401,201409,0,0,01,01
201478057,000353,7807,,,001,2014,,,01,,电计1403,201409,1,1,01,01
201416075,000305,5610,,,001,2014,,,07,,机制1408,201409,0,0,01,01
201457012,000356,9108,,,001,2015,,,01,,管工1501,201409,1,1,01,01
201427026,000351,7902,,,001,2014,,,07,,运力1403,201409,0,0,01,01
201477021,000351,7902,,,001,2014,,,07,,运力1401,201409,0,0,01,01
201457038,000351,7903,,,001,2014,,,07,,运英1401,201409,0,0,01,01
201427048,000351,7905,,,001,2014,,,07,,运航1402,201409,0,0,01,01
201408012,000353,7891,,,001,2014,,,07,,电气1402,201409,0,0,01,01
201468014,000353,7891,,,001,2014,,,01,,电气1404,201409,1,1,01,01
201418028,000353,7806,,,001,2014,,,07,,电自1403,201409,0,0,01,01
201488027,000353,7806,,,001,2014,,,07,,电自1401,201409,0,0,01,01
201810086,000310,6405,,,001,2018,,,01,,外英类1801,201809,1,1,01,01
201738027,000353,7806,,,001,2017,,,01,,电自1703,201709,1,1,01,01
201779040,000300,70104,,,001,2017,,,01,,国际软1704,201709,1,1,02,01
201811014,000311,5290,,,001,2018,,,01,,数1802,201809,1,1,01,01
201516119,000305,5610,08,,001,2015,,,01,,机制1504,201509,1,1,01,01
201708039,000353,7808,,,001,2017,,,01,,电信1701,201709,1,1,01,01
201749148,000300,70104,,,001,2017,,,01,,国际软1701,201709,1,1,02,01
201811111,000311,5290,,,001,2018,,,01,,数1804,201809,1,1,01,01
201726035,000305,5625,,,001,2017,,,01,,机日1701,201709,1,1,01,02
201778034,000353,7808,,,001,2017,,,01,,电信1701,201709,1,1,01,01
201799143,000300,70104,,,001,2017,,,01,,国际软1707,201709,1,1,02,01
201861114,000311,5290,,,001,2018,,,01,,数1805,201809,1,1,01,01
201726048,000317,5890,,,001,2017,,,01,,动1705,201709,1,1,01,01
201748134,000353,7808,,,001,2017,,,01,,电信1704,201709,1,1,01,01
201759051,000329,8101,,,001,2017,,,01,,微集1701,201709,1,1,02,01
201852004,000360,9301,,,001,2018,,,01,,光电类1801,201809,1,1,01,01
201706143,000317,5890,,,001,2017,,,01,,动1704,201709,1,1,01,01
